1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	4.018264840182648179e-01	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	4.018264840182648179e-01	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	4.018264840182648179e-01	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01
7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01
7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01
4.018264840182648179e-01	4.018264840182648179e-01	4.018264840182648179e-01	4.578947368421052988e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.578947368421052988e-01	4.018264840182648179e-01	4.578947368421052988e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.578947368421052988e-01	4.018264840182648179e-01	4.578947368421052988e-01	4.018264840182648179e-01	4.578947368421052988e-01	4.018264840182648179e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.018264840182648179e-01	4.018264840182648179e-01	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.578947368421052988e-01	4.578947368421052988e-01	4.018264840182648179e-01	4.018264840182648179e-01	4.578947368421052988e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.578947368421052988e-01	4.578947368421052988e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	4.018264840182648179e-01	4.578947368421052988e-01	4.018264840182648179e-01	1.000000000000000000e+00	4.578947368421052988e-01	4.578947368421052988e-01	4.018264840182648179e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.018264840182648179e-01	4.578947368421052988e-01	4.578947368421052988e-01	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.578947368421052988e-01	4.018264840182648179e-01	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00
7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.018264840182648179e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.018264840182648179e-01	4.018264840182648179e-01	7.916666666666666297e-01	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01	1.000000000000000000e+00	4.018264840182648179e-01
7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01
7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	7.916666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	7.916666666666666297e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	1.000000000000000000e+00	4.578947368421052988e-01	4.578947368421052988e-01	1.000000000000000000e+00	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01	7.916666666666666297e-01	4.578947368421052988e-01
